docId,SentenceID,Word,Tag
4,139,the,O
4,139,counter,O
4,139,electrode,O
4,139,and,O
4,139,1,B-val
4,139,M,I-val
4,139,LiPF6,B-electrolyte
4,139,solution,O
4,139,with,O
4,139,ethylene,B-electrolyte
4,139,carbonate-dimethyl,I-electrolyte
4,139,carbonate,I-electrolyte
4,139,as,O
4,139,the,O
4,139,electrolyte,O
5,140,Nanoporous,B-morph
5,140,Carbon,B-mat
5,140,Supercapacitors,O
5,140,in,O
5,140,an,O
5,140,Ionic,B-electrolyte
5,140,Liquid,I-electrolyte
5,140,A,O
5,140,Computer,O
5,140,Simulation,O
5,140,Study,O
5,141,Supercapacitors,O
5,141,composed,O
5,141,of,O
5,141,carbon,B-mat
5,141,nanotube,B-morph
5,141,CNT,B-mat
5,141,micropores,O
5,141,in,O
5,141,the,O
5,141,room-temperature,O
5,141,ionic,B-electrolyte
5,141,liquid,I-electrolyte
5,141,RTIL,B-electrolyte
5,141,1-ethyl-3-methylimidazolium,B-electrolyte
5,141,tetrafluoroborate,I-electrolyte
5,141,EMI+BF4-,B-electrolyte
5,141,are,O
5,141,studied,O
5,141,via,O
5,141,molecular,B-proc
5,141,dynamics,I-proc
5,141,MD,B-proc
5,141,computer,O
5,141,simulations,O
5,142,We,O
5,142,begin,O
5,142,by,O
5,142,considering,O
5,142,the,O
5,142,electric,O
5,142,potential,O
5,142,of,O
5,142,the,O
5,142,nanotube,B-morph
5,142,supercapacitors,O
5,142,in,O
5,142,EMI+BF4-,B-electrolyte
5,143,We,O
5,143,mention,O
5,143,at,O
5,143,the,O
5,143,outset,O
5,143,that,O
5,143,electronic,O
5,143,polarizability,O
5,143,is,O
5,143,not,O
5,143,included,O
5,143,in,O
5,143,our,O
5,143,model,O
5,143,descriptions,O
5,143,employed,O
5,143,for,O
5,143,the,O
5,143,CNTs,B-mat
5,143,and,O
5,143,RTIL,B-electrolyte
5,143,in,O
5,143,the,O
5,143,present,O
5,143,study,O
5,144,One,O
5,144,noticeable,O
5,144,artifact,O
5,144,arising,O
5,144,from,O
5,144,this,O
5,144,simplification,O
5,144,is,O
5,144,that,O
5,144,the,O
5,144,electric,O
5,144,potential,O
5,144,at,O
5,144,the,O
5,144,CNT,B-mat
5,144,wall,O
5,144,varies,O
5,144,with,O
5,144,the,O
5,144,position,O
5,145,Furthermore,O
5,145,key,O
5,145,molecular,O
5,145,aspects,O
5,145,of,O
5,145,supercapacitors,O
5,145,needed,O
5,145,to,O
5,145,understand,O
5,145,the,O
5,145,influence,O
5,145,of,O
5,145,differing,O
5,145,size,O
5,145,and,O
5,145,surface,O
5,145,charge,O
5,145,density,O
5,145,of,O
5,145,CNTs,B-mat
5,145,on,O
5,145,RTIL,B-electrolyte
5,145,structure,O
5,145,relevant,O
5,145,to,O
5,145,capacitance,O
5,145,are,O
5,145,properly,O
5,145,incorporated,O
5,145,into,O
5,145,our,O
5,145,description,O
5,146,This,O
5,146,trend,O
5,146,is,O
5,146,expected,O
5,146,in,O
5,146,that,O
5,146,the,O
5,146,total,O
5,146,charge,O
5,146,of,O
5,146,the,O
5,146,CNT,B-mat
5,146,increases,O
5,146,with,O
5,146,the,O
5,146,nanotube,B-morph
5,146,size,O
5,146,that,O
5,146,is,O
5,146,the,O
5,146,diameter,B-morph
5,146,for,O
5,146,given,O
5,146,σs,O
5,147,RTIL,B-electrolyte
5,147,ions,O
5,147,are,O
5,147,assumed,O
5,147,to,O
5,147,be,O
5,147,in,O
5,147,the,O
5,147,interior,O
5,147,of,O
5,147,the,O
5,147,CNT,B-mat
5,147,if,O
5,147,their,O
5,147,center-of-mass,O
5,147,is,O
5,147,located,O
5,147,inside,O
5,147,the,O
5,147,cylindrical,O
5,147,volume,O
5,147,thus,O
5,147,defined,O
5,148,The,O
5,148,long-range,O
5,148,electrostatic,O
5,148,interactions,O
5,148,and,O
5,148,electric,O
5,148,potentials,O
5,148,were,O
5,148,computed,O
5,148,via,O
5,148,the,O
5,148,standard,B-proc
5,148,Ewald,I-proc
5,148,method,I-proc
5,148,using,O
5,148,periodic,O
5,148,orthorhombic,O
5,148,boundary,O
5,148,conditions,O
5,149,The,O
5,149,trajectories,O
5,149,were,O
5,149,integrated,O
5,149,via,O
5,149,the,O
5,149,Verlet,B-proc
5,149,leapfrog,I-proc
5,149,algorithm,I-proc
5,149,using,O
5,149,a,O
5,149,time,O
5,149,step,O
5,149,of,O
5,149,1,O
5,149,fs,O
6,150,Natural,O
6,150,Cellulose,B-mat
6,150,Fiber,I-mat
6,150,as,O
6,150,Substrate,O
6,150,for,O
6,150,Supercapacitor,O
6,151,Cellulose,B-mat
6,151,fibers,I-mat
6,151,with,O
6,151,porous,O
6,151,structure,O
6,151,and,O
6,151,electrolyte,O
6,151,absorption,O
6,151,properties,O
6,151,are,O
6,151,considered,O
6,151,to,O
6,151,be,O
6,151,a,O
6,151,good,O
6,151,potential,O
6,151,substrate,O
6,151,for,O
6,151,the,O
6,151,deposition,O
6,151,of,O
6,151,energy,O
6,151,material,O
6,151,for,O
6,151,energy,O
6,151,storage,O
6,151,devices,O
6,152,Unlike,O
6,152,traditional,O
6,152,substrates,O
6,152,such,O
6,152,as,O
6,152,gold,B-mat
6,152,or,O
6,152,stainless,B-mat
6,152,steel,I-mat
6,152,paper,O
6,152,prepared,O
6,152,from,O
6,152,cellulose,B-mat
6,152,fibers,I-mat
6,152,in,O
6,152,this,O
6,152,study,O
6,152,not,O
6,152,only,O
6,152,functions,O
6,152,as,O
6,152,a,O
6,152,substrate,O
6,152,with,O
6,152,large,O
6,152,surface,O
6,152,area,O
6,152,but,O
6,152,also,O
6,152,acts,O
6,152,as,O
6,152,an,O
6,152,interior,O
6,152,electrolyte,O
6,152,reservoir,O
6,152,where,O
6,152,electrolyte,O
6,152,can,O
6,152,be,O
6,152,absorbed,O
6,152,much,O
6,152,in,O
6,152,the,O
6,152,cellulose,B-mat
6,152,fibers,I-mat
6,152,and,O
6,152,is,O
6,152,ready,O
6,152,to,O
6,152,diffuse,O
6,152,into,O
6,152,an,O
6,152,energy,O
6,152,storage,O
6,152,material,O
6,153,We,O
6,153,demonstrated,O
6,153,the,O
6,153,value,O
6,153,of,O
6,153,this,O
6,153,internal,O
6,153,electrolyte,O
6,153,reservoir,O
6,153,by,O
6,153,comparing,O
6,153,a,O
6,153,series,O
6,153,of,O
6,153,hierarchical,O
6,153,hybrid,O
6,153,supercapacitor,O
6,153,electrodes,O
6,153,based,O
6,153,on,O
6,153,homemade,O
6,153,cellulose,B-mat
6,153,paper,I-mat
6,153,or,O
6,153,polyester,B-mat
6,153,textile,I-mat
6,153,integrated,O
6,153,with,O
6,153,carbon,B-mat
6,153,nanotubes,B-morph
6,153,CNTs,B-mat
6,153,by,O
6,153,simple,O
6,153,solution,O
6,153,dip,B-proc
6,153,and,O
6,153,electrodeposited,B-proc
6,153,with,O
6,153,MnO2,B-mat
6,154,Atomic,B-proc
6,154,layer,I-proc
6,154,deposition,I-proc
6,154,of,O
6,154,Al2O3,B-mat
6,154,onto,O
6,154,the,O
6,154,fiber,O
6,154,surface,O
6,154,was,O
6,154,used,O
6,154,to,O
6,154,limit,O
6,154,electrolyte,O
6,154,absorption,O
6,154,into,O
6,154,the,O
6,154,fibers,O
6,154,for,O
6,154,comparison,O
6,155,This,O
6,155,paper,O
6,155,highlights,O
6,155,the,O
6,155,merits,O
6,155,of,O
6,155,the,O
6,155,mesoporous,O
6,155,cellulose,B-mat
6,155,fibers,I-mat
6,155,as,O
6,155,substrates,O
6,155,for,O
6,155,supercapacitor,O
6,155,electrodes,O
6,155,in,O
6,155,which,O
6,155,the,O
6,155,water-swelling,O
6,155,effect,O
6,155,of,O
6,155,the,O
6,155,cellulose,B-mat
6,155,fibers,I-mat
6,155,can,O
6,155,absorb,O
6,155,electrolyte,O
6,155,and,O
6,155,the,O
6,155,mesoporous,O
6,155,internal,O
6,155,structure,O
6,155,of,O
6,155,the,O
6,155,fibers,O
6,155,can,O
6,155,provide,O
6,155,channels,O
6,155,for,O
6,155,ions,O
6,155,to,O
6,155,diffuse,O
6,155,to,O
6,155,the,O
6,155,electrochemical,O
6,155,energy,O
6,155,storage,O
6,155,materials,O
6,156,The,O
6,156,native,O
6,156,cellulose,B-mat
6,156,fibers,I-mat
6,156,applied,O
6,156,here,O
6,156,function,O
6,156,like,O
6,156,a,O
6,156,cell,O
6,156,wall,O
6,156,that,O
6,156,uptakes,O
6,156,electrolyte,O
6,156,from,O
6,156,the,O
6,156,bulk,O
6,156,electrolyte,O
6,156,bath,O
6,157,Electrolyte,O
6,157,like,O
6,157,nutrients,O
6,157,to,O
6,157,the,O
6,157,energy-active,O
6,157,materials,O
6,157,is,O
6,157,then,O
6,157,transported,O
6,157,via,O
6,157,the,O
6,157,pores,O
6,157,through,O
6,157,the,O
6,157,matrix,O
6,157,of,O
6,157,cellulose,O
6,157,fiber,O
6,157,to,O
6,157,the,O
6,157,active,O
6,157,materials,O
6,158,Here,O
6,158,we,O
6,158,carried,O
6,158,out,O
6,158,a,O
6,158,series,O
6,158,of,O
6,158,experiments,O
6,158,using,O
6,158,MnO2,B-mat
6,158,as,O
6,158,the,O
6,158,active,O
6,158,material,O
6,159,We,O
6,159,chose,O
6,159,MnO2,B-mat
6,159,a,O
6,159,very,O
6,159,popular,O
6,159,material,O
6,159,for,O
6,159,supercapacitors,O
6,159,because,O
6,159,of,O
6,159,its,O
6,159,low,O
6,159,cost,O
6,159,natural,O
6,159,abundance,O
6,159,and,O
6,159,environmental,O
6,159,benignity,O
6,160,Both,O
6,160,cellulose,B-mat
6,160,fibers,I-mat
6,160,termed,O
6,160,as,O
6,160,paper,B-mat
6,160,and,O
6,160,polyester,B-mat
6,160,fibers,I-mat
6,160,termed,O
6,160,as,O
6,160,textile,B-mat
6,160,with,O
6,160,and,O
6,160,without,O
6,160,electrolyte-blocking,O
6,160,alumina,O
6,160,coatings,O
6,160,were,O
6,160,used,O
6,160,as,O
6,160,the,O
6,160,substrates,O
6,160,for,O
6,160,the,O
6,160,deposition,O
6,160,of,O
6,160,MnO2,B-mat
6,160,to,O
6,160,study,O
6,160,the,O
6,160,electrolyte,O
6,160,absorption,O
6,160,effect,O
6,160,on,O
6,160,supercapacitor,O
6,160,performance,O
6,161,Results,O
6,161,show,O
6,161,that,O
6,161,MnO2,B-mat
6,161,on,O
6,161,the,O
6,161,cellulose,B-mat
6,161,fiber,I-mat
6,161,substrate,O
6,161,has,O
6,161,improved,O
6,161,electrochemical,O
6,161,performance,O
6,161,compared,O
6,161,to,O
6,161,the,O
6,161,ones,O
6,161,on,O
6,161,Al2O3-blocked,O
6,161,fibers,O
6,162,Further,O
6,162,optimization,O
6,162,of,O
6,162,the,O
6,162,supercapacitor,O
6,162,electrode,O
6,162,was,O
6,162,realized,O
6,162,by,O
6,162,coating,O
6,162,the,O
6,162,electrode,O
6,162,paper/CNTs/MnO2,B-mat
6,162,with,O
6,162,another,O
6,162,CNT,B-mat
6,162,layer,O
6,162,on,O
6,162,top,O
6,162,to,O
6,162,enable,O
6,162,the,O
6,162,delivery,O
6,162,of,O
6,162,electrons,O
6,162,to,O
6,162,all,O
6,162,the,O
6,162,active,O
6,162,materials,O
6,163,Therefore,O
6,163,in,O
6,163,the,O
6,163,electrode,O
6,163,with,O
6,163,the,O
6,163,configuration,O
6,163,of,O
6,163,paper/CNTs/MnO2/CNTs,B-mat
6,163,P-CMC,B-mat
6,163,dual,O
6,163,ion,O
6,163,diffusion,O
6,163,and,O
6,163,electron,O
6,163,transfer,O
6,163,paths,O
6,163,were,O
6,163,enabled,O
6,163,resulting,O
6,163,in,O
6,163,high,O
6,163,capacitance,O
6,163,and,O
6,163,good,O
6,163,rate,O
6,163,capacity,O
6,164,When,O
6,164,fully,O
6,164,wetted,O
6,164,cellulose,B-mat
6,164,can,O
6,164,take,O
6,164,up,O
6,164,to,O
6,164,140,B-val
6,164,wt,I-val
6,164,%,I-val
6,164,water,O
6,164,inside,O
6,164,the,O
6,164,fibers,O
6,164,as,O
6,164,measured,O
6,164,by,O
6,164,the,O
6,164,pulsed,B-proc
6,164,gradient,I-proc
6,164,spin-echo,I-proc
6,164,method,I-proc
6,165,When,O
6,165,swollen,O
6,165,in,O
6,165,the,O
6,165,aqueous,O
6,165,electrolyte,O
6,165,all,O
6,165,the,O
6,165,pores,O
6,165,in,O
6,165,the,O
6,165,fibers,O
6,165,are,O
6,165,open,O
6,165,compared,O
6,165,to,O
6,165,the,O
6,165,dry,O
6,165,state,O
6,165,in,O
6,165,which,O
6,165,pore,O
6,165,closure,O
6,165,happens,O
6,165,due,O
6,165,to,O
6,165,hydrogen,B-mat
6,165,bonding,O
6,165,between,O
6,165,adjacent,O
6,165,microfibrils,B-mat
6,166,we,O
6,166,prepared,O
6,166,cellulose,B-mat
6,166,fiber,I-mat
6,166,with,O
6,166,blocked,O
6,166,ion,O
6,166,diffusion,O
6,166,paths,O
6,166,by,O
6,166,coating,O
6,166,a,O
6,166,thin,O
6,166,layer,O
6,166,of,O
6,166,alumina,B-mat
6,166,on,O
6,166,the,O
6,166,surface,O
6,166,of,O
6,166,the,O
6,166,fiber,O
6,166,using,O
6,166,an,O
6,166,atomic,B-proc
6,166,layer,I-proc
6,166,deposition,I-proc
6,166,ALD,B-proc
6,166,method,O
6,167,We,O
6,167,prepared,O
6,167,a,O
6,167,group,O
6,167,of,O
6,167,MnO2,B-mat
6,167,samples,O
6,167,on,O
6,167,these,O
6,167,fiber,O
6,167,substrates,O
6,167,engineered,O
6,167,with,O
6,167,either,O
6,167,one,O
6,167,or,O
6,167,two,O
6,167,ion,O
6,167,diffusion,O
6,167,pathways,O
6,167,to,O
6,167,study,O
6,167,the,O
6,167,effect,O
6,167,substrates,O
6,167,have,O
6,167,on,O
6,167,ion,O
6,167,diffusion,O
6,168,An,O
6,168,electrode,O
6,168,with,O
6,168,an,O
6,168,additional,O
6,168,CNT,B-mat
6,168,layer,O
6,168,paper/CNTs/MnO2/CNTs,B-mat
6,168,P-CMC,B-mat
6,168,featuring,O
6,168,dual,O
6,168,diffusion,O
6,168,paths,O
6,168,for,O
6,168,both,O
6,168,ions,O
6,168,and,O
6,168,electrons,O
6,168,was,O
6,168,also,O
6,168,prepared,O
6,168,to,O
6,168,demonstrate,O
6,168,further,O
6,168,optimized,O
6,168,supercapacitive,O
6,168,performance,O
6,169,We,O
6,169,used,O
6,169,an,O
6,169,aqueous,O
6,169,solution,O
6,169,of,O
6,169,manganese,B-electrolyte
6,169,acetate,I-electrolyte
6,169,and,O
6,169,sodium,B-electrolyte
6,169,acetate,I-electrolyte
6,169,for,O
6,169,the,O
6,169,electrodeposition,B-proc
6,169,bath,I-proc
6,169,of,O
6,169,MnO2,B-mat
6,170,This,O
6,170,macroporous,O
6,170,CNT,B-mat
6,170,layer,O
6,170,will,O
6,170,not,O
6,170,influence,O
6,170,the,O
6,170,diffusion,O
6,170,of,O
6,170,electrolyte,O
6,170,from,O
6,170,the,O
6,170,paper,B-mat
6,170,fibers,I-mat
6,170,underneath,O
6,170,the,O
6,170,MnO2,B-mat
6,170,deposited,O
6,170,on,O
6,170,top,O
6,171,To,O
6,171,clearly,O
6,171,verify,O
6,171,the,O
6,171,advantage,O
6,171,of,O
6,171,the,O
6,171,additional,O
6,171,ion,O
6,171,diffusion,O
6,171,pathway,O
6,171,realized,O
6,171,by,O
6,171,the,O
6,171,cellulose,B-mat
6,171,fibers,I-mat
6,171,we,O
6,171,compared,O
6,171,the,O
6,171,electrochemical,O
6,171,performances,O
6,171,of,O
6,171,two,O
6,171,samples,O
6,171,in,O
6,171,the,O
6,171,configurations,O
6,171,of,O
6,171,paper/CNTs/MnO2,B-mat
6,171,P-CM,B-mat
6,171,and,O
6,171,paper/Al2O3/CNTs/MnO2,B-mat
6,171,P-ACM,B-mat
6,172,The,O
6,172,corresponding,O
6,172,SEM,O
6,172,images,O
6,172,of,O
6,172,a,O
6,172,single,O
6,172,fiber,O
6,172,for,O
6,172,P-ACM,B-mat
6,172,and,O
6,172,T-ACM,B-mat
6,172,textile/Al2O3/CNTs/MnO2,B-mat
6,172,electrodes,O
6,172,are,O
6,172,shown,O
6,172,in,O
6,172,Figure,O
6,172,3,O
6,173,This,O
6,173,value,O
6,173,was,O
6,173,higher,O
6,173,than,O
6,173,the,O
6,173,15.7,B-val
6,173,ohm,I-val
6,173,of,O
6,173,sample,O
6,173,P-AC,B-mat
6,173,because,O
6,173,of,O
6,173,the,O
6,173,nonconductive,O
6,173,Al2O3,B-mat
6,173,layer,O
6,173,deposited,O
6,173,onto,O
6,173,the,O
6,173,fiber,O
6,173,surface,O
6,174,Then,O
6,174,1,B-val
6,174,mg/mL,I-val
6,174,SWNT,B-mat
6,174,ink,I-mat
6,174,was,O
6,174,prepared,O
6,175,The,O
6,175,lab-made,O
6,175,paper/textile,B-mat
6,175,sheet,I-mat
6,175,was,O
6,175,dipped,B-proc
6,175,in,O
6,175,the,O
6,175,CNT,B-mat
6,175,ink,I-mat
6,175,for,O
6,175,2-3,O
6,175,min,O
6,175,and,O
6,175,dried,O
6,175,in,O
6,175,an,O
6,175,oven,O
6,175,at,O
6,175,100,B-val
6,175,°C,I-val
6,176,The,O
6,176,electrochemical,B-proc
6,176,deposition,I-proc
6,176,of,O
6,176,manganese,B-mat
6,176,oxide,I-mat
6,176,was,O
6,176,performed,O
6,176,by,O
6,176,using,O
6,176,a,O
6,176,three,O
6,176,electrode,O
6,176,setup,O
6,176,where,O
6,176,Ag/AgCl,B-mat
6,176,electrode,O
6,176,was,O
6,176,used,O
6,176,as,O
6,176,the,O
6,176,reference,O
6,176,electrode,O
6,176,and,O
6,176,platinum,B-mat
6,176,as,O
6,176,the,O
6,176,counter,O
6,176,electrode,O
6,177,In,O
6,177,order,O
6,177,to,O
6,177,calculate,O
6,177,the,O
6,177,specific,O
6,177,capacitance,O
6,177,of,O
6,177,the,O
6,177,MnO2-CNT-paper,B-mat
6,177,cyclic,O
6,177,voltammetry,O
6,177,at,O
6,177,different,O
6,177,scan,O
6,177,rates,O
6,177,10-200,O
6,177,mV/s,O
6,177,was,O
6,177,performed,O
6,177,by,O
6,177,cycling,O
6,177,the,O
6,177,voltage,O
6,177,between,O
6,177,0,O
6,177,and,O
6,177,0.8,B-val
6,177,V,I-val
6,177,in,O
6,177,1,B-val
6,177,M,I-val
6,177,Na2SO4,B-electrolyte
6,177,solution,O
7,178,Synthesis,O
7,178,of,O
7,178,Nitrogen-Doped,B-mat
7,178,Porous,I-mat
7,178,Carbon,I-mat
7,178,Nanofibers,B-morph
7,178,as,O
7,178,an,O
7,178,Efficient,O
7,178,Electrode,O
7,178,Material,O
7,178,for,O
7,178,Supercapacitors,O
7,179,Herein,O
7,179,we,O
7,179,present,O
7,179,a,O
7,179,high-capacity,O
7,179,supercapacitor,O
7,179,material,O
7,179,based,O
7,179,on,O
7,179,the,O
7,179,nitrogen-doped,B-mat
7,179,porous,I-mat
7,179,carbon,I-mat
7,179,nanofibers,B-morph
7,179,synthesized,O
7,179,by,O
7,179,carbonization,B-proc
7,179,of,O
7,179,macroscopic-scale,O
7,179,carbonaceous,B-mat
7,179,nanofibers,I-mat
7,179,CNFs,B-mat
7,179,coated,O
7,179,with,O
7,179,polypyrrole,B-mat
7,179,CNFs@polypyrrole,B-mat
7,179,at,O
7,179,an,O
7,179,appropriate,O
7,179,temperature,O
7,180,The,O
7,180,composite,O
7,180,nanofibers,O
7,180,exhibit,O
7,180,a,O
7,180,reversible,O
7,180,specific,O
7,180,capacitance,O
7,180,of,O
7,180,202.0,B-val
7,180,F,I-val
7,180,g-1,I-val
7,180,at,O
7,180,the,O
7,180,current,O
7,180,density,O
7,180,of,O
7,180,1.0,B-val
7,180,A,I-val
7,180,g-1,I-val
7,180,in,O
7,180,6.0,B-val
7,180,mol,I-val
7,180,L-1,I-val
7,180,aqueous,B-electrolyte
7,180,KOH,I-electrolyte
7,180,electrolyte,O
7,180,meanwhile,O
7,180,maintaining,O
7,180,a,O
7,180,high-class,O
7,180,capacitance,O
7,180,retention,O
7,180,capability,O
7,180,and,O
7,180,a,O
7,180,maximum,O
7,180,power,O
7,180,density,O
7,180,of,O
7,180,89.57,B-val
7,180,kW,I-val
7,180,kg-1,I-val
7,181,This,O
7,181,kind,O
7,181,of,O
7,181,nitrogen-doped,B-mat
7,181,carbon,I-mat
7,181,nanofiber,B-morph
7,181,represents,O
7,181,an,O
7,181,alternative,O
7,181,promising,O
7,181,candidate,O
7,181,for,O
7,181,an,O
7,181,efficient,O
7,181,electrode,O
7,181,material,O
7,181,for,O
7,181,supercapacitors,O
7,182,Recently,O
7,182,we,O
