docId,SentenceID,Word,Tag
7,182,have,O
7,182,developed,O
7,182,a,O
7,182,simple,O
7,182,template-directed,O
7,182,hydrothermal,B-proc
7,182,carbonization,I-proc
7,182,HTC,B-proc
7,182,process,O
7,182,for,O
7,182,controlled,O
7,182,synthesis,O
7,182,of,O
7,182,carbonaceous,B-mat
7,182,nanofibers,I-mat
7,182,CNFs,B-mat
7,182,and,O
7,182,monolithic,O
7,182,hydrogels/aerogels,O
7,182,on,O
7,182,macroscopic,O
7,182,scale,O
7,183,In,O
7,183,this,O
7,183,work,O
7,183,we,O
7,183,present,O
7,183,a,O
7,183,facile,O
7,183,route,O
7,183,to,O
7,183,prepare,O
7,183,the,O
7,183,high-content,O
7,183,nitrogen-doped,O
7,183,porous,O
7,183,CNFs,B-mat
7,183,containing,O
7,183,graphitic,O
7,183,frameworks,O
7,183,by,O
7,183,using,O
7,183,our,O
7,183,macroscopic-scale,O
7,183,CNFs,B-mat
7,183,as,O
7,183,the,O
7,183,precursor,O
7,184,the,O
7,184,results,O
7,184,have,O
7,184,demonstrated,O
7,184,that,O
7,184,nitrogen-doped,B-mat
7,184,porous,I-mat
7,184,carbon,I-mat
7,184,nanofibers,B-morph
7,184,exhibit,O
7,184,great,O
7,184,potential,O
7,184,as,O
7,184,an,O
7,184,efficient,O
7,184,electrode,O
7,184,material,O
7,184,for,O
7,184,supercapacitors,O
7,184,with,O
7,184,favorable,O
7,184,electrochemical,O
7,184,performance,O
7,184,that,O
7,184,is,O
7,184,a,O
7,184,relatively,O
7,184,high,O
7,184,specific,O
7,184,capacity,O
7,184,and,O
7,184,excellent,O
7,184,rate,O
7,184,performance,O
7,184,when,O
7,184,compared,O
7,184,with,O
7,184,the,O
7,184,most,O
7,184,popular,O
7,184,N-containing,O
7,184,carbon,B-mat
7,184,materials,O
7,184,as,O
7,184,well,O
7,184,as,O
7,184,cycling,O
7,184,stability,O
7,185,A,O
7,185,schematic,O
7,185,illustration,O
7,185,for,O
7,185,the,O
7,185,preparation,O
7,185,of,O
7,185,nitrogen-doped,B-mat
7,185,carbonaceous,I-mat
7,185,nanofibers,I-mat
7,185,is,O
7,185,presented,O
7,185,inScheme,O
7,185,1,O
7,186,The,O
7,186,CNFs@polypyrrole,B-mat
7,186,CNFs@Ppy,B-mat
7,186,was,O
7,186,synthesized,O
7,186,via,O
7,186,the,O
7,186,CNF,B-mat
7,186,template,O
7,186,first,O
7,186,and,O
7,186,then,O
7,186,carbonized,B-proc
7,186,under,O
7,186,N2,B-mat
7,186,for,O
7,186,2,B-val
7,186,h,I-val
7,187,Our,O
7,187,recent,O
7,187,studies,O
7,187,demonstrated,O
7,187,that,O
7,187,the,O
7,187,carbonaceous,B-mat
7,187,nanofibers,I-mat
7,187,can,O
7,187,be,O
7,187,fabricated,O
7,187,on,O
7,187,a,O
7,187,macroscopic,O
7,187,scale,O
7,187,by,O
7,187,a,O
7,187,simple,O
7,187,hydrothermal,B-proc
7,187,carbonization,I-proc
7,187,process,O
7,188,The,O
7,188,minor,O
7,188,difference,O
7,188,of,O
7,188,the,O
7,188,surface,O
7,188,morphology,O
7,188,between,O
7,188,CNFs,B-mat
7,188,and,O
7,188,CNFs@Ppy,B-mat
7,188,suggested,O
7,188,that,O
7,188,the,O
7,188,surfaces,O
7,188,of,O
7,188,CNFs,B-mat
7,188,were,O
7,188,coated,O
7,188,by,O
7,188,Ppy,B-mat
7,188,quite,O
7,188,well,O
7,189,After,O
7,189,that,O
7,189,the,O
7,189,CNFs@Ppy,B-mat
7,189,was,O
7,189,carbonized,B-proc
7,189,in,O
7,189,N2,B-mat
7,189,atmosphere,O
7,189,resulting,O
7,189,in,O
7,189,the,O
7,189,formation,O
7,189,of,O
7,189,nitrogen-doped,B-mat
7,189,CNFs,I-mat
7,190,Herein,O
7,190,the,O
7,190,precursor,O
7,190,CNFs@Ppy,B-mat
7,190,was,O
7,190,annealed,B-proc
7,190,at,O
7,190,500,B-val
7,190,700,B-val
7,190,900,B-val
7,190,and,O
7,190,1100,B-val
7,190,°C,I-val
7,190,in,O
7,190,N2,B-mat
7,190,atmosphere,O
7,190,at,O
7,190,a,O
7,190,flow,O
7,190,rate,O
7,190,of,O
7,190,150,B-val
7,190,cm3,I-val
7,190,min-1,I-val
7,190,denoted,O
7,190,as,O
7,190,N-CNFs-500,B-mat
7,190,N-CNFs-700,B-mat
7,190,N-CNFs-900,B-mat
7,190,and,O
7,190,N-CNFs-1100,B-mat
7,190,respectively,O
7,191,In,O
7,191,contrast,O
7,191,only,O
7,191,one,O
7,191,wide,O
7,191,diffraction,O
7,191,peak,O
7,191,was,O
7,191,observed,O
7,191,for,O
7,191,the,O
7,191,CNFs@Ppy,B-mat
7,191,which,O
7,191,indicates,O
7,191,that,O
7,191,this,O
7,191,material,O
7,191,has,O
7,191,amorphous,O
7,191,nature,O
7,191,and,O
7,191,does,O
7,191,not,O
7,191,contain,O
7,191,graphitized,O
7,191,carbon,B-mat
7,192,The,O
7,192,percentage,O
7,192,of,O
7,192,nitrogen,B-mat
7,192,in,O
7,192,CNFs@Ppy,B-mat
7,192,N-CNFs-500,B-mat
7,192,N-CNFs-700,B-mat
7,192,N-CNFs-900,B-mat
7,192,and,O
7,192,N-CNFs-1100,B-mat
7,192,was,O
7,192,calculated,O
7,192,from,O
7,192,the,O
7,192,XPS,O
7,192,survey,O
7,192,spectrum,O
7,192,to,O
7,192,be,O
7,192,around,O
7,192,12.14,B-val
7,192,12.04,B-val
7,192,9.57,B-val
7,192,7.22,B-val
7,192,and,O
7,192,4.02%,B-val
7,192,respectively,O
7,193,Additionally,O
7,193,when,O
7,193,the,O
7,193,carbonization,B-proc
7,193,temperature,O
7,193,increased,O
7,193,the,O
7,193,values,O
7,193,of,O
7,193,nN-6/nN-Q,O
7,193,nN-6/nN-Q,O
7,193,values,O
7,193,of,O
7,193,N-CNFs-500,B-mat
7,193,N-CNFs-700,B-mat
7,193,N-CNFs-900,B-mat
7,193,and,O
7,193,N-CNFs-1100,B-mat
7,193,are,O
7,193,31.31,B-val
7,193,27.35,B-val
7,193,23.13,B-val
7,193,and,O
7,193,14.36%,B-val
7,193,respectively,O
7,193,decreased,O
7,193,in,O
7,193,the,O
7,193,N-CNFs,B-mat
7,193,indicating,O
7,193,the,O
7,193,formed,O
7,193,N-Qis,O
7,193,much,O
7,193,more,O
7,193,stable,O
7,193,than,O
7,193,N-6,O
7,193,at,O
7,193,high,O
7,193,temperatures,O
7,194,For,O
7,194,the,O
7,194,sake,O
7,194,of,O
7,194,consistency,O
7,194,and,O
7,194,comparability,O
7,194,the,O
7,194,capacitance,O
7,194,value,O
7,194,and,O
7,194,cycling,O
7,194,performance,O
7,194,of,O
7,194,our,O
7,194,samples,O
7,194,were,O
7,194,studied,O
7,194,in,O
7,194,6,B-val
7,194,mol,I-val
7,194,L-1,I-val
7,194,aqueous,B-electrolyte
7,194,KOH,I-electrolyte
7,194,using,O
7,194,three-electrode,O
7,194,cells,O
7,194,at,O
7,194,room,O
7,194,temperature,O
8,195,Nanoporous,B-morph
8,195,carbon,B-mat
8,195,electrodes,O
8,195,which,O
8,195,give,O
8,195,larger,O
8,195,capacitances,O
8,195,than,O
8,195,simpler,O
8,195,geometries,O
8,195,might,O
8,195,be,O
8,195,expected,O
8,195,to,O
8,195,show,O
8,195,poorer,O
8,195,power,O
8,195,performances,O
8,195,because,O
8,195,of,O
8,195,the,O
8,195,longer,O
8,195,times,O
8,195,taken,O
8,195,by,O
8,195,the,O
8,195,ions,O
8,195,to,O
8,195,access,O
8,195,the,O
8,195,electrode,O
8,195,interior,O
8,196,Here,O
8,196,we,O
8,196,perform,O
8,196,constant,B-proc
8,196,potential,I-proc
8,196,molecular,I-proc
8,196,dynamics,I-proc
8,196,simulations,I-proc
8,196,involving,O
8,196,realistic,O
8,196,models,O
8,196,of,O
8,196,nanoporous,B-morph
8,196,carbon,B-mat
8,196,electrodes,O
8,196,with,O
8,196,an,O
8,196,ionic,B-electrolyte
8,196,liquid,I-electrolyte
8,196,electrolyte,O
8,197,Finally,O
8,197,by,O
8,197,using,O
8,197,an,O
8,197,equivalent,B-proc
8,197,circuit,I-proc
8,197,model,O
8,197,we,O
8,197,show,O
8,197,that,O
8,197,a,O
8,197,macroscopic,O
8,197,electrode,O
8,197,would,O
8,197,charge,O
8,197,on,O
8,197,the,O
8,197,time,O
8,197,scale,O
8,197,of,O
8,197,1,B-val
8,197,s,I-val
8,197,which,O
8,197,means,O
8,197,that,O
8,197,the,O
8,197,power,O
8,197,density,O
8,197,of,O
8,197,such,O
8,197,a,O
8,197,device,O
8,197,would,O
8,197,be,O
8,197,very,O
8,197,good,O
8,198,The,O
8,198,system,O
8,198,we,O
8,198,simulate,O
8,198,is,O
8,198,composed,O
8,198,of,O
8,198,an,O
8,198,ionic,B-electrolyte
8,198,liquid,I-electrolyte
8,198,electrolyte,O
8,198,1-butyl-3-methylimidazolium,B-electrolyte
8,198,hexafluorophosphate,I-electrolyte
8,198,BMI-PF6,B-electrolyte
8,198,confined,O
8,198,between,O
8,198,a,O
8,198,pair,O
8,198,of,O
8,198,nanoporous,B-morph
8,198,carbon,B-mat
8,198,electrodes,O
8,199,They,O
8,199,were,O
8,199,shown,O
8,199,to,O
8,199,mimic,O
8,199,very,O
8,199,well,O
8,199,carbide-derived,B-mat
8,199,carbons,I-mat
8,199,CDCs,B-mat
8,199,obtained,O
8,199,under,O
8,199,various,O
8,199,synthesis,O
8,199,temperatures,O
8,199,so,O
8,199,that,O
8,199,we,O
8,199,will,O
8,199,label,O
8,199,them,O
8,199,following,O
8,199,the,O
8,199,corresponding,O
8,199,temperatures,O
8,199,in,O
8,199,°C,O
8,199,CDC-800,B-mat
8,199,CDC-950,B-mat
8,199,and,O
8,199,CDC-1200,B-mat
8,200,In,O
8,200,addition,O
8,200,the,O
8,200,structure,O
8,200,becomes,O
8,200,more,O
8,200,and,O
8,200,more,O
8,200,disordered,O
8,200,when,O
8,200,passing,O
8,200,from,O
8,200,CDC-1200,B-mat
8,200,to,O
8,200,CDC-950,B-mat
8,200,and,O
8,200,then,O
8,200,to,O
8,200,CDC-800,B-mat
8,201,The,O
8,201,comparison,O
8,201,of,O
8,201,the,O
8,201,different,O
8,201,porous,O
8,201,materials,O
8,201,shows,O
8,201,that,O
8,201,CDC-1200,B-mat
8,201,and,O
8,201,CDC-950,B-mat
8,201,seem,O
8,201,to,O
8,201,have,O
8,201,similar,O
8,201,charging,O
8,201,profiles,O
8,201,on,O
8,201,Figure,O
8,201,2,O
8,201,while,O
8,201,that,O
8,201,of,O
8,201,CDC-800,B-mat
8,201,is,O
8,201,markedly,O
8,201,different:,O
8,201,it,O
8,201,takes,O
8,201,a,O
8,201,much,O
8,201,longer,O
8,201,time,O
8,201,to,O
8,201,reach,O
8,201,the,O
8,201,plateau,O
8,201,régime,O
8,201,for,O
8,201,the,O
8,201,latter,O
8,202,This,O
8,202,behavior,O
8,202,can,O
8,202,be,O
8,202,linked,O
8,202,to,O
8,202,the,O
8,202,average,O
8,202,pore,O
8,202,sizes,O
8,202,which,O
8,202,are,O
8,202,identical,O
8,202,for,O
8,202,CDC-1200,B-mat
8,202,and,O
8,202,CDC-950,B-mat
8,202,with,O
8,202,those,O
8,202,of,O
8,202,CDC-800,B-mat
8,202,being,O
8,202,smaller,O
8,203,The,O
8,203,good,O
8,203,agreement,O
8,203,between,O
8,203,the,O
8,203,simple,O
8,203,two-slice,B-proc
8,203,model,I-proc
8,203,and,O
8,203,the,O
8,203,molecular,B-proc
8,203,simulation,I-proc
8,203,results,O
8,203,further,O
8,203,indicates,O
8,203,that,O
8,203,the,O
8,203,size,O
8,203,of,O
8,203,the,O
8,203,regions,O
8,203,defining,O
8,203,the,O
8,203,slices,O
8,203,is,O
8,203,adequate,O
8,204,In,O
8,204,conclusion,O
8,204,we,O
8,204,have,O
8,204,used,O
8,204,molecular,B-proc
8,204,dynamics,I-proc
8,204,simulations,I-proc
8,204,in,O
8,204,order,O
8,204,to,O
8,204,study,O
8,204,the,O
8,204,charging,O
8,204,of,O
8,204,electrified,O
8,204,nanoporous,B-morph
8,204,CDC,B-mat
8,204,electrodes,O
8,204,impregnated,O
8,204,with,O
8,204,a,O
8,204,BMI-PF6,B-electrolyte
8,204,electrolyte,O
8,205,Molecular,B-proc
8,205,dynamics,I-proc
8,205,simulations,I-proc
8,205,are,O
8,205,conducted,O
8,205,on,O
8,205,the,O
8,205,three,O
8,205,different,O
8,205,systems,O
8,205,with,O
8,205,a,O
8,205,time,O
8,205,step,O
8,205,of,O
8,205,2,B-val
8,205,fs,I-val
8,205,which,O
8,205,is,O
8,205,consistent,O
8,205,with,O
8,205,the,O
8,205,coarse-grained,B-proc
8,205,model,I-proc
8,205,used,O
9,206,The,O
9,206,procedure,O
9,206,is,O
9,206,based,O
9,206,on,O
9,206,the,O
9,206,carbonization,B-proc
9,206,of,O
9,206,an,O
9,206,organic,O
9,206,salt,O
9,206,i.e.,O
9,206,potassium,B-mat
9,206,citrate,I-mat
9,206,at,O
9,206,a,O
9,206,temperature,O
9,206,in,O
9,206,the,O
9,206,750-900,O
9,206,°C,O
9,206,range,O
9,207,In,O
9,207,this,O
9,207,way,O
9,207,carbon,B-mat
9,207,particles,O
9,207,made,O
9,207,up,O
9,207,of,O
9,207,interconnected,O
9,207,carbon,B-mat
9,207,nanosheets,B-morph
9,207,with,O
9,207,a,O
9,207,thickness,O
9,207,of,O
9,207,<80,O
9,207,nm,O
9,207,are,O
9,207,obtained,O
9,208,In,O
9,208,this,O
9,208,paper,O
9,208,we,O
9,208,present,O
9,208,a,O
9,208,template-free,O
9,208,one-step,B-proc
9,208,procedure,I-proc
9,208,for,O
9,208,the,O
9,208,fabrication,O
9,208,of,O
9,208,nonaggregated,O
9,208,high-surface,O
9,208,area,O
9,208,porous,B-mat
9,208,carbon,I-mat
9,208,nanosheets,I-mat
9,208,PCNS,B-mat
9,209,The,O
9,209,procedure,O
9,209,for,O
9,209,fabricating,O
9,209,the,O
9,209,PCNS,B-mat
9,209,involves,O
9,209,the,O
9,209,carbonization,B-proc
9,209,of,O
9,209,potassium,B-mat
9,209,citrate,I-mat
9,209,by,O
9,209,means,O
9,209,of,O
9,209,a,O
9,209,synthesis,O
9,209,strategy,O
9,209,recently,O
9,209,developed,O
9,209,in,O
9,209,our,O
9,209,laboratory,O
9,210,The,O
9,210,washing,O
9,210,step,O
9,210,removes,O
9,210,completely,O
9,210,the,O
9,210,inorganic,O
9,210,impurities,O
9,210,as,O
9,210,confirmed,O
9,210,by,O
9,210,the,O
9,210,XPS,O
9,210,general,O
9,210,spectra,O
9,210,depicted,O
9,210,in,O
9,210,Figure,O
9,210,S2,O
9,210,SI,O
9,210,for,O
9,210,the,O
9,210,samples,O
9,210,CK-850,B-mat
9,210,and,O
9,210,CK-900,B-mat
9,210,which,O
9,210,show,O
9,210,that,O
9,210,the,O
9,210,carbon,B-mat
9,210,particles,O
9,210,do,O
9,210,not,O
9,210,contain,O
9,210,any,O
9,210,inorganic,O
9,210,impurity,O
9,210,and,O
9,210,they,O
9,210,are,O
9,210,mainly,O
9,210,composed,O
9,210,of,O
9,210,carbon,B-mat
9,210,>93,O
9,210,at,O
9,210,%,O
9,210,with,O
9,210,less,O
9,210,than,O
9,210,6.5,B-val
9,210,at,I-val
9,210,%,I-val
9,210,oxygen,B-mat
9,211,The,O
9,211,above,O
9,211,results,O
9,211,demonstrate,O
9,211,that,O
9,211,the,O
9,211,use,O
9,211,of,O
9,211,potassium,B-mat
9,211,citrate,I-mat
9,211,as,O
9,211,carbon,B-mat
9,211,precursor,O
9,211,allows,O
9,211,the,O
9,211,integration,O
9,211,of,O
9,211,the,O
9,211,carbonization,B-proc
9,211,and,O
9,211,activation,B-proc
9,211,processes,O
9,211,in,O
9,211,only,O
9,211,one,O
9,211,step,O
9,211,simplifying,O
9,211,the,O
9,211,production,O
9,211,of,O
9,211,porous,O
9,211,carbons,B-mat
9,211,considerably,O
9,212,Thus,O
9,212,the,O
9,212,ID/IG,O
9,212,ratio,O
9,212,decreases,O
9,212,from,O
9,212,0.905,B-val
9,212,for,O
9,212,CK-750,B-mat
9,212,to,O
9,212,0.834,B-val
9,212,for,O
9,212,CK-900,B-mat
9,213,To,O
9,213,confirm,O
9,213,this,O
9,213,the,O
9,213,electrochemical,O
9,213,properties,O
9,213,of,O
9,213,PCNS,B-mat
9,213,were,O
9,213,measured,O
9,213,in,O
9,213,organic,B-electrolyte
9,213,electrolyte,I-electrolyte
9,213,i.e.,O
9,213,1,B-val
9,213,M,I-val
9,213,TEABF4/AN,B-electrolyte
9,213,using,O
9,213,a,O
9,213,two-electrode,O
9,213,cell,O
9,213,system,O
9,214,In,O
9,214,a,O
9,214,typical,O
9,214,synthesis,O
9,214,procedure,O
9,214,5,B-val
9,214,g,I-val
9,214,of,O
9,214,potassium,B-mat
9,214,citrate,I-mat
9,214,Aldrich,O
9,214,was,O
9,214,heat-treated,B-proc
9,214,in,O
9,214,a,O
9,214,stainless,B-mat
9,214,steel,I-mat
9,214,reactor,O
9,214,under,O
9,214,nitrogen,B-mat
9,214,up,O
9,214,to,O
9,214,desired,O
9,214,temperature,O
9,215,A,O
9,215,1,B-val
9,215,M,I-val
9,215,tetraethylammonium,B-electrolyte
9,215,tetrafluoroborate,I-electrolyte
9,215,salt,O
9,215,TEABF4,B-electrolyte
9,215,electrochemical,O
9,215,grade,O
9,215,Sigma-Aldrich,O
9,215,solution,O
9,215,in,O
9,215,acetonitrile,O
9,215,was,O
9,215,used,O
9,215,as,O
9,215,electrolyte,O
10,216,Laboratory-scale,O
10,216,electrochemical,O
10,216,capacitor,O
10,216,cells,O
10,216,with,O
10,216,bound,O
10,216,activated,O
10,216,carbon,B-mat
10,216,electrodes,O
10,216,and,O
10,216,acetonitrile-based,O
10,216,electrolyte,O
10,216,were,O
10,216,aged,O
10,216,at,O
10,216,various,O
10,216,elevated,O
10,216,constant,O
10,216,cell,O
10,216,voltages,O
10,216,between,O
10,216,2.75,B-val
10,216,V,I-val
10,216,and,O
10,216,4.0,B-val
10,216,V,I-val
10,217,During,O
10,217,the,O
10,217,constant,O
10,217,voltage,O
10,217,tests,O
10,217,the,O
10,217,cell,O
10,217,capacitance,O
10,217,as,O
10,217,well,O
10,217,as,O
10,217,the,O
10,217,capacitance,O
10,217,and,O
10,217,resistance,O
10,217,of,O
10,217,each,O
10,217,electrode,O
10,217,was,O
10,217,determined,O
10,218,Following,O
10,218,each,O
10,218,aging,O
10,218,experiment,O
10,218,the,O
10,218,cells,O
10,218,were,O
10,218,analyzed,O
10,218,by,O
10,218,means,O
10,218,of,O
10,218,electrochemical,O
10,218,impedance,O
10,218,spectroscopy,O
10,218,and,O
10,218,the,O
10,218,individual,O
10,218,electrodes,O
10,218,were,O
10,218,characterized,O
10,218,by,O
10,218,gas,O
10,218,adsorption,O
10,218,and,O
10,218,X-ray,O
10,218,photoelectron,O
10,218,spectroscopy,O
10,219,At,O
10,219,cell,O
10,219,voltages,O
10,219,above,O
10,219,3.0,B-val
10,219,V,I-val
10,219,the,O
10,219,positive,O
10,219,electrode,O
10,219,ages,O
10,219,much,O
10,219,faster,O
10,219,than,O
10,219,the,O
10,219,negative,O
10,220,Both,O
10,220,the,O
10,220,capacitance,O
10,220,loss,O
10,220,and,O
10,220,resistance,O
10,220,increase,O
10,220,of,O
10,220,the,O
10,220,cell,O
10,220,could,O
10,220,be,O
10,220,totally,O
10,220,attributed,O
10,220,to,O
10,220,the,O
10,220,positive,O
10,220,electrode,O
10,221,At,O
10,221,cell,O
10,221,voltages,O
10,221,above,O
10,221,3.5,B-val
10,221,V,I-val
10,221,also,O
10,221,the,O
10,221,negative,O
10,221,electrode,O
10,221,aged,O
10,221,significantly,O
10,222,X-ray,O
10,222,photoelectron,O
10,222,spectroscopy,O
10,222,indicated,O
10,222,the,O
10,222,presence,O
10,222,of,O
10,222,degradation,O
10,222,products,O
10,222,on,O
10,222,the,O
10,222,electrode,O
10,222,surface,O
10,222,with,O
10,222,a,O
10,222,much,O
10,222,thicker,O
10,222,layer,O
10,222,on,O
10,222,the,O
10,222,positive,O
10,222,electrode,O
10,223,Simultaneously,O
10,223,a,O
10,223,significant,O
10,223,decrease,O
10,223,in,O
10,223,electrode,O
10,223,porosity,O
10,223,could,O
10,223,be,O
10,223,detected,O
10,223,by,O
10,223,gas,O
10,223,adsorption,O